row_label,201001,201002,201003,201004,201005,201006,201007,201008,201009,201010,201011,201012,201101,201102,201103,201104,201105,201106,201107,201108,201109,201110,201111,201112,201201,201202,201203,201204,201205,201206,201207,201208,201209,201210,201211,201212,201301,201302,201303,201304,201305,201306,201307,201308,201309,201310,201311,201312,201401,201402,201403,201404,201405,201406,201407,201408,201409,201410,201411,201412,201501,201502,201503,201504,201505,201506,201507,201508,201509,201510,201511,201512,201601,201602,201603,201604,201605,201606,201607,201608,201609,201610,201611,201612,201701,201702,201703,201704,201705,201706,201707,201708,201709,201710,201711,201712,201801,201802,201803,201804,201805,201806,201807,201808,201809,201810,201811,201812,201901,201902,201903,201904,201905,201906,201907,201908,201909,201910,201911,201912,202001,202002,202003,202004,202005,202006,202007,202008,202009,202010,202011,202012
Malaysia_to_USA,19335286.66,24166111.82,10836196.708,9272907.296,8066788.739,5175726.434,25827566.868,21350734.568,10142492.884,4967491.587,7085561.117,6386129.117,6177658.108,10772476.497,19466199.432,32336847.464,39760520.441,61623047.592,76228756.25,40123191.103,62028746.36,46278136.9,30746048.691,88428240.584,91923079.822,92167466.918,80373207.81,88191354.11,87989724.149,95579060.222,90626271.032,105753367.745,89951875.967,106558221.594,87809847.481,85303198.164,91808402.027,97964811.355,114807991.142,101023957.592,107488552.955,119619251.669,90856789.079,98447263.494,85483609.861,63315037.234,86672193.009,80773183.486,89705655.718,98348482.095,77667034.438,80363179.603,89614874.532,98041036.023,0.0,58150363.092,49757433.725,88737741.046,76683277.997,54731637.484,65692880.201,91912192.127,104387805.13,119406081.966,131537064.796,115368424.681,174069173.953,140515408.27,117470328.791,158626774.174,156896086.868,182719214.505,139810506.478,170796914.939,214472300.359,240802703.221,214505883.166,196467575.413,167628707.72,204632720.319,192718455.736,134508651.266,91127272.111,102831593.307,78846816.416,101717572.923,124918525.851,101166163.923,72571020.309,108186325.681,126192294.883,157620627.174,143541582.808,156914196.208,137612600.238,119145648.252,72379018.414,77339447.076,87338040.955,80420975.628,91969429.146,95348173.207,116313543.577,144762167.545,135786832.929,153942872.514,87373765.866,177592857.575,153701212.904,95919358.64,174637528.959,155908425.2,164877741.598,253781264.988,197742842.035,254039083.829,226485816.197,203834877.781,183990019.851,250130344.601,185268197.756,160711901.999,179753478.205,86500311.436,97924267.579,145511188.992,174317588.259,125190908.413,158758028.398,153371994.351,121348772.77,152630794.472
Malaysia_to_W00,179036485.97,169318534.489,207919641.592,230168890.335,201261674.713,225620023.557,199272654.923,205857378.977,253224346.594,265409232.638,210856557.455,249809066.91,207782034.661,197787103.749,289195535.58,223381388.256,149284117.004,305318371.858,262743517.803,218127268.49,216686975.256,257205835.355,175313319.512,223983348.357,169688927.595,202420163.717,199906193.027,193351161.96,194189784.73,212169957.073,237609033.392,252898564.944,236150712.514,210206793.968,174778510.214,206700331.002,218827213.596,225626644.521,259628638.804,235209964.163,259254095.47,286817231.594,280833839.465,282983772.931,297943359.612,280944283.982,301293177.129,276139201.125,280615845.727,273830716.567,273275717.412,275304055.09,292702148.042,308948092.637,0.0,242171969.173,278379963.039,324911324.186,290667702.533,290837889.866,273823379.365,286101337.693,339862913.365,326947611.247,333943229.657,309745378.517,322435458.789,265991223.999,361880947.536,365902330.248,323652169.524,392751854.325,312246660.32,293909963.595,359107277.813,412869193.396,374826636.676,416978168.912,345755052.566,398634846.062,425928617.045,349200827.164,339489143.944,367774429.865,238395751.928,295813408.673,329205365.296,302309086.631,283666967.497,324024953.149,352980876.063,398853495.884,377440559.41,410631966.058,391537336.669,345842704.204,378119920.525,352583411.097,394001112.017,376122296.189,382163740.935,389544519.823,363238838.4,365365566.036,378697369.198,418257685.541,329931412.046,385093825.078,382495029.18,276914748.582,377880814.349,382325752.383,346442397.689,411867464.803,403452468.634,418512033.835,415308767.015,439543940.034,386594519.777,435296095.122,367863451.475,301409807.976,354632582.813,297509604.626,251276698.273,364693414.289,397833146.137,350932078.007,370398544.196,344292671.065,385181942.076,407575273.54
Netherlands_to_USA,634235.531,425458.571,389740.62,674058.71,729427.663,666788.423,708551.19,1329252.891,738438.021,1146641.47,523806.71,397890.068,1019911.752,563785.594,537788.384,834815.477,683792.73,1460108.628,510281.282,1039111.256,2315523.057,1579460.252,754480.87,383051.589,549936.251,556292.686,357937.194,566467.472,695062.966,708285.175,382961.07,686822.36,440588.394,642210.405,733447.314,4810203.289,266579.87,703725.402,485085.656,626703.403,261235.488,211775.773,568048.704,854427.464,548303.805,2138126.849,947334.106,510057.601,258851.312,170144.699,552602.071,263778.573,257674.114,679650.29,1875921.869,268429.254,377626.461,594397.917,575100.134,534609.272,231054.532,234500.08,295599.947,268836.883,271614.0,359062.686,574626.769,853500.255,1031634.054,1700609.368,1776660.917,2074554.982,1059852.378,1014762.126,2123394.48,758388.605,2199680.71,2213921.992,1053800.9,960416.556,1663771.104,657693.182,892979.029,1205195.633,404523.952,337270.284,1169025.549,875483.624,881151.166,927011.218,599090.375,535166.961,599781.384,525755.474,1123348.902,1031309.623,840988.392,809187.143,747473.191,728998.612,583094.197,471598.546,294896.408,321498.794,455756.071,336010.495,359391.696,246357.72,455243.048,448152.483,8464405.63,266242.356,301080.215,311834.49,701797.798,975063.855,650731.032,706703.536,845423.092,409365.042,419850.026,358664.36,966100.108,604081.31,479453.551,338642.735,428657.42,296825.919,358858.366,627711.295,661257.991,259024.184
Netherlands_to_W00,159309488.45,177340098.471,314515827.62,285696487.195,359216706.493,454652475.139,335204757.632,406930937.752,441688249.25,393002226.565,522119876.388,517612798.885,114640335.024,130416870.625,164440085.041,134596073.57,204784790.969,234893164.44,161938265.741,189552166.678,204548775.514,134342607.322,195461250.089,123183302.492,65193858.407,107654371.625,144108569.969,160771960.996,198720780.483,180915530.716,94614712.933,84106035.52,93999151.718,77809282.873,86453669.731,96946100.446,69448055.054,83401380.53,97656292.619,65491919.616,74449376.119,126032256.005,79119373.944,63288266.041,70226946.093,80709018.907,80171247.035,74989707.59,82554281.797,101650788.847,116442346.364,97360364.167,101159895.164,115732628.794,92036565.015,65725802.569,95093360.017,73698584.477,90122917.698,96969015.972,75741128.378,76484435.68,62042267.559,48710524.125,53850627.605,58089678.709,73104611.135,68643804.569,55375392.626,62454617.872,72134976.795,52298169.236,56962782.948,76230208.56,78980492.67,84427141.541,60633571.28,69997868.078,61118869.339,54793837.81,67319566.91,60896962.961,56286310.222,58183532.856,77149636.845,74552864.403,99770799.634,83812713.704,90926780.08,111284072.493,100900569.603,81605655.845,93023822.328,86751445.972,86166961.859,72308993.308,91236705.637,65410391.13,97180424.008,101095125.486,80991183.406,104612360.734,96891644.84,82353686.605,74279634.295,109399175.065,105265007.654,84755029.065,88294698.744,78833756.047,91235012.35,112774150.832,102582646.964,117649556.911,128534566.561,84761692.957,102155116.095,119808061.652,77944612.479,58808433.237,130974094.501,87455607.117,106012069.505,104506293.632,105097474.128,129219078.758,148749596.322,106294048.645,144274376.937,159815775.069,114193763.726,133546798.159
Philippines_to_USA,0.0,0.0,68602.0,4283767.0,618616.0,3042195.0,2422620.0,7020020.0,1818486.0,2767596.0,797550.0,503821.0,2826283.0,14112742.0,4256710.0,11045899.0,35771740.0,15205066.0,21179381.0,9207888.0,17201277.0,24281947.0,13387967.0,10625426.0,47985298.0,61285134.0,26127637.0,16616424.0,12579922.0,19438773.0,7982614.0,6790202.0,29665981.0,7844650.0,324594.0,989836.0,8268574.0,6369104.0,6432910.0,6181559.0,9675744.0,7557917.0,17660603.0,13362665.0,20459842.0,32260701.0,18480752.0,21153475.0,15578363.0,6958137.0,20176418.0,13615974.0,16273538.0,14893678.0,15079855.0,16386193.0,21387635.0,27765294.0,26053248.0,17517379.0,24861818.0,19570126.0,18423351.0,10628881.0,11716093.0,32963291.0,24033140.0,23811870.0,24327978.0,30277854.0,26402101.0,49302491.0,40968283.0,55117047.0,40227122.0,51449001.0,30157695.0,30493722.0,26766877.0,16052611.0,13262398.0,9257072.0,2199878.0,4498877.0,762450.0,681388.0,505215.0,569824.0,570107.0,594223.0,571216.0,813240.0,976581.0,700751.0,3332125.0,837472.0,513788.0,15523420.0,14300030.0,529690.0,724989.0,14614387.0,16466857.0,11709118.0,11744915.0,10713667.0,12547838.0,9670964.0,14396060.0,11962133.0,14624067.0,10860556.0,13570778.0,14584635.0,14261296.0,11986493.0,9204347.0,11532244.0,14462170.0,9081737.0,18882086.0,8904061.0,3415239.0,377738.0,1948440.0,10287093.0,8615941.0,5897887.0,9589972.0,9896219.0,7041914.0,4460467.0
Philippines_to_W00,820015.0,1476322.0,54045707.0,36343098.0,29865099.0,39215189.0,31818991.0,41278469.0,39418018.0,29245978.0,24069314.0,34320090.0,58647115.0,45707267.0,57430685.0,51599696.0,56629399.0,71088597.0,48811003.0,100612979.0,79467912.0,121272257.0,85581584.0,62715855.0,90185493.0,110958619.0,72965709.0,56745357.0,47536639.0,60181196.0,55871380.0,57432037.0,88978163.0,50093051.0,54883838.0,44219080.0,62108489.0,62119717.0,75667789.0,66967854.0,245175034.0,86433224.0,92580747.0,92689175.0,111223119.0,119396867.0,108202385.0,108784066.0,96510783.0,77967442.0,114086296.0,83488505.0,92126132.0,101745432.0,98724423.0,96173127.0,86393251.0,109288630.0,183761454.0,224904391.0,115100008.0,112089356.0,164248178.0,105579711.0,143085523.0,180675306.0,104184224.0,133892944.0,165183761.0,140897879.0,115603491.0,159730281.0,127668847.0,136056039.0,70138261.0,113208731.0,108214326.0,119905339.0,112587214.0,151684267.0,122531391.0,99002179.0,68565629.0,90048362.0,71476818.0,31261108.0,2487303.0,55677516.0,64052894.0,68021469.0,46342153.0,7402811.0,9325914.0,8175482.0,8190365.0,6797014.0,7621744.0,22224940.0,20822720.0,8141652.0,6784600.0,23545739.0,24330913.0,19780213.0,21289604.0,16683672.0,20258709.0,20795498.0,24560909.0,24785756.0,27648395.0,19632166.0,23602758.0,23869515.0,28811249.0,31135233.0,39069133.0,43464747.0,42841794.0,49054956.0,53184790.0,36658795.0,29226254.0,16666380.0,34194175.0,39561089.0,46473536.0,54430710.0,49311420.0,57561583.0,42851336.0,28888848.0
Singapore_to_USA,10512042.0,13599772.0,11363525.0,7540855.0,7448178.0,7834780.0,15407144.0,11470915.0,11455310.0,24589933.0,7427025.0,11153131.0,15504286.0,9023387.0,7629508.0,19013889.0,19415402.0,15240712.0,17782915.0,18094734.0,12994424.0,43782283.0,14130735.0,13908360.0,19513396.0,13851907.0,19022246.0,16981234.0,18350015.0,9579527.0,22195616.0,12620795.0,11489027.0,23984626.0,9662369.0,8898400.0,11613032.365,7917179.193,15560720.019,0.0,7188368.454,8631676.494,16626497.225,12453206.619,5553009.266,13799258.356,6360444.416,3455433.717,12533250.118,5625429.715,7371237.464,12676087.288,6866512.632,10455532.972,16898160.912,12340521.465,13890798.39,18550616.332,19627673.418,17161654.099,27698059.986,30039855.647,27037205.393,28660863.365,35501267.438,43406252.095,56277391.278,57426000.034,45233385.754,60420562.599,46293688.341,57232502.57,62768044.579,34092666.282,32554581.798,36751307.077,44165258.214,46187845.82,39609583.118,33293968.904,29439387.339,33755001.053,16151502.767,13679074.195,20376975.262,13241673.856,14653876.104,23085627.182,35422146.911,20279568.62,32271332.766,28590981.763,28232648.515,24520663.166,19641557.38,14679174.726,28790076.712,20033740.669,13312868.99,9163477.74,17093396.189,23910005.022,13642528.338,21811670.686,24144268.61,14740932.187,12214717.266,14534689.399,18069573.813,9295565.344,7894330.804,12095146.529,21908200.377,28770699.3,23873638.216,25000754.579,21333285.725,24252421.119,36808595.925,23396442.31,26470071.203,23023247.131,22250939.397,15623125.263,15553137.126,19631519.827,15987798.154,14284882.476,20412759.283,24963706.658,21400295.422,23023606.513
Singapore_to_W00,112738951.0,98722385.0,132644451.0,122514612.0,148182302.0,172195992.0,183854315.0,170270963.0,172594170.0,171398327.0,164702016.0,161424862.0,162491965.0,213450129.0,290965246.0,243028114.0,208615538.0,259165497.0,216010398.0,259636349.0,172754080.0,258893189.0,157047340.0,173376885.0,182923578.0,165817113.0,159347306.0,153817755.0,255592633.0,133426741.0,165641256.0,146209452.0,138826425.0,192316954.0,168849181.0,117967303.0,136018280.164,76378881.709,110323484.01,0.0,162916347.873,105985121.761,140605310.368,128914011.962,117589067.564,144002136.475,131265042.763,106214509.353,138824698.718,135924008.698,123592717.247,149359247.25,137638658.618,142449473.762,136088410.129,144304721.264,171490111.032,157984597.986,184391207.952,168618192.249,170112852.816,164624390.162,172261970.388,163659620.985,170994996.389,200709084.233,210687578.699,203990506.895,199750692.311,261811077.864,224628539.805,211233744.96,261142325.32,197503527.099,243539222.697,223733183.77,227585548.341,207465014.125,199942266.973,208421755.364,221968342.349,237883246.938,178457659.927,170372035.732,154374356.35,221308310.569,222943423.874,198740555.716,240604200.02,185212841.669,230308967.879,230152297.064,200331000.2,163053593.421,141993856.049,145973585.804,154460550.64,124498442.315,147586265.386,128729717.334,158753758.665,147615602.313,127475646.196,158909212.932,151554765.224,145080915.593,119466331.736,132021871.812,111835012.291,75268379.573,118112814.323,116733938.252,132420419.83,131644112.984,140144125.97,137813269.29,149856225.714,143676717.166,153799516.054,130502514.42,128273565.331,121511126.226,134641068.07,107402019.35,102948359.183,140995593.666,134184353.193,137825115.05,173219251.41,203171700.455,194406823.497,239860284.246
Thailand_to_USA,793881.0,896562.0,1244836.0,978027.0,1098242.0,1341542.0,1240262.0,1948075.0,1381222.0,1140248.0,922120.0,1199391.0,714551.0,857329.0,919264.0,903744.0,1043028.0,919017.0,1169325.0,1057426.0,1161546.0,812227.0,309975.0,122823.0,382419.0,464981.0,647173.0,571348.0,657679.0,729297.0,690937.0,1090231.0,834208.0,874366.0,1213232.0,1130591.0,1061361.0,872296.0,991309.0,804260.0,1009786.0,970374.0,946288.0,873370.0,615345.0,859416.0,747995.0,657489.0,594933.611,535787.302,486925.803,629725.694,846698.212,964345.993,1181393.829,784698.799,961934.841,757765.222,1205067.53,782930.265,647382.83,874690.17,1075638.03,885475.38,1234364.44,1101453.47,1407587.07,1157036.14,2834243.9,10108011.42,16470964.56,20361634.59,20108760.9,30104450.2,53147235.65,39695136.32,45361904.48,45407977.86,52525728.49,43149350.74,52859411.04,36287518.18,30853454.77,12198365.5,28215752.39,30603822.52,28601870.87,30673445.83,33318811.59,36493279.38,36419109.17,48050118.62,55881477.93,32586856.4,35149308.3,36251123.47,10537753.29,13698756.43,10030039.32,19066494.24,15388047.09,8074725.66,8131601.24,9293667.56,12188719.4,8795348.87,5110507.81,3318925.18,12364164.054,12907243.013,18220925.754,28518148.718,31688745.311,35175095.174,36384971.055,45725702.344,50919734.731,57407636.701,69804329.602,93516606.915,83977909.719,94978647.413,108001197.664,109603076.787,91404093.53,106183735.81,109501595.068,60932504.743,57087372.591,79442703.991,63537060.447,73903635.368
Thailand_to_W00,16654307.0,18520818.0,22558883.0,15487402.0,21529331.0,26724956.0,23015093.0,23633213.0,25639180.0,21124764.0,20835085.0,21470423.0,16786207.0,16899871.0,18944577.0,20426706.0,18104361.0,26611673.0,57568027.0,18445518.0,20148465.0,12378372.0,3170767.0,6659151.0,7892227.0,12215312.0,11479738.0,11005918.0,11363210.0,10655247.0,10485369.0,12515904.0,12288016.0,12013063.0,14595626.0,14007009.0,11490580.0,13585507.0,15166082.0,15154050.0,15706919.0,16931449.0,17830657.0,16857859.0,16522026.0,19440959.0,19156118.0,18982046.0,17574926.856,19254253.097,19245848.963,20474971.369,21371988.831,23315804.079,23197140.316,21486820.249,22869302.122,22295839.757,20864993.756,21199529.794,20922893.38,20730809.43,24860953.46,21491032.95,24562948.14,24193639.55,24886948.05,23990026.06,25983760.81,33309123.1,38369913.4,46554469.45,59220957.1,71779957.99,84216491.59,79328553.1,78815571.89,86867259.56,88356858.77,80128405.63,104680555.56,84616853.52,95900158.04,76841452.84,87034883.28,103521526.71,100365342.41,107780253.16,103599184.41,123377170.24,116152758.05,141915772.0,137972709.47,141212246.03,164351396.94,150397415.1,126010536.53,130699630.43,127940764.75,111822074.22,118042802.05,96456536.68,86445643.32,91536904.46,85038149.54,91318428.96,78842916.24,71834884.14,74097170.235,100693149.784,111612738.791,104473328.582,119024281.055,121839393.663,107962354.921,108715217.149,108604112.348,119762407.071,134291954.45,160184303.072,144241092.09,150905376.924,195753933.187,175155905.572,165515855.849,182935956.96,177188827.897,137590790.917,152559764.106,155780273.289,123997930.302,166822131.969
USA_to_W00,193546981.0,221240151.0,266287660.0,294619890.0,271621835.0,308226101.0,288877920.0,267344777.0,279936328.0,322536490.0,293039688.0,242996918.0,248928775.0,240942149.0,302428506.0,265670501.0,261644295.0,256492494.0,262064989.0,242085382.0,230523826.0,262600339.0,192253052.0,196152197.0,171381232.0,202779792.0,206372142.0,206006851.0,190678349.0,179094674.0,181073273.0,208273357.0,188128148.0,206128270.0,227292252.0,212888427.0,232332524.0,192409281.0,164938084.0,161792193.0,176303722.0,192334319.0,166630040.0,194039180.0,193113479.0,190120324.0,186204150.0,193212965.0,172734922.0,180252785.0,224725007.0,188767538.0,190490768.0,183429464.0,185717941.0,191246885.0,198915926.0,202032206.0,142457616.0,149547158.0,182518155.0,162490280.0,210928755.0,204084743.0,203296987.0,221162239.0,230978096.0,212500375.0,220562620.0,200069051.0,188800546.0,185238702.0,176876689.0,182757516.0,231034397.0,218579917.0,193710749.0,194730575.0,191463091.0,201617032.0,181651522.0,175585384.0,183728003.0,178464840.0,179942938.0,171426563.0,205942393.0,198117455.0,215259231.0,213883996.0,193823486.0,196205524.0,203641449.0,213911447.0,197988259.0,214934960.0,205054035.0,200746312.0,253068794.0,229385783.0,231600057.0,232709176.0,224479762.0,225513961.0,184805399.0,214332190.0,185265449.0,183635933.0,180791462.0,173351732.0,174167983.0,190661339.0,170930437.0,165192732.0,160371881.0,180981542.0,176320121.0,211440834.0,203642362.0,187501063.0,188926155.0,171262616.0,211041075.0,146705342.0,163014081.0,195992149.0,197803036.0,175216583.0,198585586.0,211616738.0,197996512.0,230909766.0
Rep. of Korea_to_USA,1998341.0,2195251.0,3574792.0,2822604.0,2488598.0,3283072.0,2582482.0,3494989.0,5139960.0,7038326.0,6707354.0,6484172.0,8982336.0,9573490.0,17750733.0,14562573.0,5676667.0,7847777.0,6468575.0,13197423.0,9352757.0,7228087.0,9710331.0,10342618.0,29940591.0,46987008.0,42246072.0,21750177.0,19379958.0,20317164.0,20227057.0,32547791.0,30507972.0,32332501.0,27970478.0,25854912.0,33911799.0,22179889.0,13150694.0,9667759.0,8234796.0,6034960.0,11236002.0,10125311.0,13551974.0,16716962.0,12781965.0,10918570.0,22998788.0,14239241.0,12774946.0,18382948.0,19946921.0,21364596.0,24815833.0,22741566.0,40790994.0,37868208.0,23071284.0,25178899.0,39400721.0,38417798.0,40902131.0,39987491.0,34541708.0,44837326.0,72411595.0,55474482.0,73565033.0,88569104.0,61584173.0,75815685.0,83614385.0,95644903.0,125016678.0,106458897.0,117959476.0,144380263.0,149796313.0,120196127.0,135800224.0,98610757.0,94165302.0,55473287.0,58755446.0,45679905.0,60916094.0,52379379.0,81314353.0,104110470.0,97410598.0,118629584.0,133716721.0,106176718.0,130709843.0,137099710.0,61892074.0,33602907.0,65067834.0,26703631.0,27383356.0,47589937.0,58919413.0,64571648.0,72767621.0,64700411.0,45089801.0,31020362.0,57530622.0,39920708.0,46159566.0,58808925.0,51257671.0,45457325.0,69080344.0,89058015.0,62148313.0,99006342.0,92570752.0,120448705.0,133224323.0,104975771.0,91696609.0,59466220.0,65423612.0,52003111.0,68636134.0,77130023.0,103025765.0,73991464.0,64598335.0,82796706.0
Viet Nam_to_USA,0.0,3958.0,5659.0,0.0,18423.0,0.0,0.0,520806.0,4651.0,0.0,152809.0,0.0,160636.0,153081.0,149285.0,157076.0,155369.0,35363.0,153974.0,138435.0,0.0,5551.0,126090.0,126637.0,135214.0,145067.0,228062.0,104477.0,0.0,116602.0,5929.0,144025.0,155596.0,210120.0,176553.0,229514.0,10422.0,150425.0,382844.0,30075.0,4731.0,172705.0,251520.0,110947.0,65045.0,201552.0,17932.0,163977.0,142215.0,101119.0,30302.0,103873.0,116257.0,253273.0,19457.0,434299.0,605449.0,2172639.0,454991.0,4147744.0,3409069.517,9145063.32,17354562.02,30189954.834,21497475.484,19152022.54,11913108.503,22776834.097,31430855.885,38401902.688,25987205.886,18546071.834,27359662.443,26940779.67,64273386.269,77388237.64,87045697.062,70094727.136,91168202.003,60764954.841,33526679.477,43695308.205,17300098.586,6356601.977,15267756.959,32849539.656,39083824.57,41537892.459,37709289.295,62083840.254,77130466.252,83349129.728,129459952.552,128182958.376,126981365.579,60957024.755,22492087.39,6428907.409,22851926.573,21813301.945,44724153.847,51242869.28,52921032.597,47074561.904,20284314.47,26957060.499,12973597.041,34236151.518,71843383.686,64697520.912,136936911.755,163066667.974,221017523.481,225825649.848,266405466.39,241243284.942,244347863.346,316157185.813,250107740.582,325157645.414,285075661.975,290665549.428,304427101.842,293881215.559,286068323.304,330901652.732,311177243.738,310561534.106,262790601.741,303938496.299,254997883.685,284986225.964
Rep. of Korea_to_W00,115621456.154,97662589.599,171298019.351,180432521.902,176486381.50100002,239331809.553,208466286.927,255749931.304,256995959.783,283573713.351,325982036.21,268040791.646,206137340.419,199273000.223,265793484.225,217562880.361,196093135.038,174918189.337,184672593.874,189530178.441,248245969.853,216910189.609,180228297.894,152134750.34,165646792.964,179246166.877,209870288.12,160044497.843,267275754.133,179612876.984,162034847.29,184336916.733,194943826.822,127432234.035,117876531.557,102156516.508,291795441.0,272078836.0,328465639.0,337583451.0,379133361.0,343594415.0,329194947.0,311012488.0,325791631.0,327561597.0,277525333.0,266908525.0,4157044987.0,3844686164.0,317474213.0,290868785.0,293568844.0,275066094.0,268654195.0,275587026.0,318608387.0,286740200.0,252575514.0,306833829.0,306387832.0,277249614.0,317178777.0,291706789.0,270272628.0,303670919.0,345476975.0,319578659.0,325585901.0,312606128.0,276798340.0,286666634.0,270711638.0,301323492.0,387093286.0,325561081.0,365680537.0,382617768.0,357714484.0,349463292.0,380007111.0,353667007.0,365183265.0,324679639.0,294604759.0,330897685.0,370034146.0,338742591.0,366096560.0,416846606.0,390297076.0,422044349.0,466439422.0,370395904.0,409128718.0,437993688.0,432930070.0,375551340.0,442564574.0,356185693.0,328724529.0,356894027.0,343517281.0,374505297.0,365777748.0,355698677.0,301942027.0,273353775.0,327527584.0,250217182.0,317984931.0,318485011.0,314238552.0,276415302.0,309241399.0,310790911.0,268228070.0,272557613.0,255174614.0,291634772.0,313177527.0,263556979.0,293182413.0,203527679.0,214929974.0,212839483.0,279852634.0,270011777.0,299965369.0,241811071.0,231312088.0,286610408.0
Viet Nam_to_W00,82034.313,56997.821,332887.031,42842.93,93974.337,153434.251,402457.223,906401.544,44306.113,114610.798,208034.255,39594.018,244976.633,296405.056,423566.14,269212.725,249600.148,132952.244,292527.13300000003,334176.908,106559.761,81930.87700000001,254007.183,271621.83,582753.119,530460.448,812924.496,1848440.986,2176667.68,3673147.031,1889102.358,1803412.5,1979480.539,2224668.7320000003,1851653.121,1011777.418,10423501.986,6367593.879,9446722.008,9675304.137,9986914.428,10249122.476,8077726.74,7163865.916,5926867.773,9476544.24,7216655.166,3163980.1920000003,4796234.333,2703006.412,4557169.919,4772151.939,6436899.675,5388488.499,4568510.981000001,4158788.181,4585178.035,4992615.585,2122624.943,6016305.362,7791159.781,14270637.395,25360669.788,38434776.404,27736690.197,34881926.098,35906264.28,68978167.348,58665399.292,69192656.583,67259001.484,103587127.177,112102631.84,85701358.447,153506235.231,153293044.796,143485405.643,132790579.193,143240355.288,155120751.438,123387973.911,153513358.284,128295518.103,130126678.083,108836885.14,124384919.935,126767167.927,135453699.068,173122497.83,190471469.528,189128202.428,230110481.474,252667870.766,286328013.864,276130192.708,228081555.165,184318731.348,136485014.204,196004457.762,192212756.113,201323350.477,194506743.336,193081908.104,175074498.542,142703133.206,130028214.985,119054655.409,135275024.427,191785645.792,147627727.904,259844872.768,264125859.22,308345436.049,308182447.795,331322361.629,313670674.618,312359956.18,369340112.79,303795416.469,397561151.514,344322154.66,357385256.612,399056906.216,356596781.169,366636532.196,422793411.174,401626088.209,385244064.294,356483831.084,379095296.882,330211757.499,360968424.728
